season,raceId,constructorId,points,status
2012,Abu Dhabi Grand Prix,red_bull,0.0,Collision
2012,Abu Dhabi Grand Prix,mclaren,0.0,Electrical
2012,Abu Dhabi Grand Prix,hrt,0.0,Collision
2012,Abu Dhabi Grand Prix,mercedes,0.0,Collision
2012,Abu Dhabi Grand Prix,force_india,0.0,Collision
2012,United States Grand Prix,mclaren,25.0,Finished
2012,United States Grand Prix,red_bull,18.0,Finished
2012,United States Grand Prix,ferrari,15.0,Finished
2012,United States Grand Prix,ferrari,12.0,Finished
2012,United States Grand Prix,mclaren,10.0,Finished
2012,United States Grand Prix,lotus_f1,8.0,Finished
2012,United States Grand Prix,lotus_f1,6.0,Finished
2012,United States Grand Prix,force_india,4.0,Finished
2012,United States Grand Prix,williams,2.0,Finished
2012,United States Grand Prix,williams,1.0,Finished
2012,United States Grand Prix,sauber,0.0,Finished
2012,United States Grand Prix,toro_rosso,0.0,Finished
2012,United States Grand Prix,mercedes,0.0,Finished
2012,United States Grand Prix,sauber,0.0,+1 Lap
2012,United States Grand Prix,force_india,0.0,+1 Lap
2012,United States Grand Prix,mercedes,0.0,+1 Lap
2012,United States Grand Prix,caterham,0.0,+1 Lap
2012,United States Grand Prix,caterham,0.0,+1 Lap
2012,United States Grand Prix,marussia,0.0,+1 Lap
2012,United States Grand Prix,marussia,0.0,+2 Laps
2012,United States Grand Prix,hrt,0.0,+2 Laps
2012,United States Grand Prix,hrt,0.0,+2 Laps
2012,United States Grand Prix,red_bull,0.0,Alternator
2012,United States Grand Prix,toro_rosso,0.0,Suspension
2012,Brazilian Grand Prix,mclaren,25.0,Finished
2012,Brazilian Grand Prix,ferrari,18.0,Finished
2012,Brazilian Grand Prix,ferrari,15.0,Finished
2012,Brazilian Grand Prix,red_bull,12.0,Finished
2012,Brazilian Grand Prix,force_india,10.0,Finished
2012,Brazilian Grand Prix,red_bull,8.0,Finished
2012,Brazilian Grand Prix,mercedes,6.0,Finished
2012,Brazilian Grand Prix,toro_rosso,4.0,Finished
2012,Brazilian Grand Prix,sauber,2.0,Finished
2012,Brazilian Grand Prix,lotus_f1,1.0,+1 Lap
2012,Brazilian Grand Prix,caterham,0.0,+1 Lap
2012,Brazilian Grand Prix,marussia,0.0,+1 Lap
2012,Brazilian Grand Prix,toro_rosso,0.0,+1 Lap
2012,Brazilian Grand Prix,caterham,0.0,+1 Lap
2012,Brazilian Grand Prix,mercedes,0.0,+1 Lap
2012,Brazilian Grand Prix,marussia,0.0,+1 Lap
2012,Brazilian Grand Prix,hrt,0.0,+2 Laps
2012,Brazilian Grand Prix,hrt,0.0,+2 Laps
2012,Brazilian Grand Prix,force_india,0.0,Accident
2012,Brazilian Grand Prix,mclaren,0.0,Collision
2012,Brazilian Grand Prix,lotus_f1,0.0,Accident
2012,Brazilian Grand Prix,williams,0.0,Collision
2012,Brazilian Grand Prix,williams,0.0,Collision
2012,Brazilian Grand Prix,sauber,0.0,Collision
2013,Australian Grand Prix,lotus_f1,25.0,Finished
2013,Australian Grand Prix,ferrari,18.0,Finished
2013,Australian Grand Prix,red_bull,15.0,Finished
2013,Australian Grand Prix,ferrari,12.0,Finished
2013,Australian Grand Prix,mercedes,10.0,Finished
2013,Australian Grand Prix,red_bull,8.0,Finished
2013,Australian Grand Prix,force_india,6.0,Finished
2013,Australian Grand Prix,force_india,4.0,Finished
2013,Australian Grand Prix,mclaren,2.0,Finished
2013,Australian Grand Prix,lotus_f1,1.0,Finished
2013,Australian Grand Prix,mclaren,0.0,Finished
2013,Australian Grand Prix,toro_rosso,0.0,Finished
2013,Australian Grand Prix,sauber,0.0,+1 Lap
2013,Australian Grand Prix,williams,0.0,+1 Lap
2013,Australian Grand Prix,marussia,0.0,+1 Lap
2013,Australian Grand Prix,caterham,0.0,+2 Laps
2013,Australian Grand Prix,marussia,0.0,+2 Laps
2013,Australian Grand Prix,caterham,0.0,+2 Laps
2013,Australian Grand Prix,toro_rosso,0.0,Hydraulics
2013,Australian Grand Prix,mercedes,0.0,Electrical
2013,Australian Grand Prix,williams,0.0,Spun off
2013,Australian Grand Prix,sauber,0.0,Fuel system
2013,Malaysian Grand Prix,red_bull,25.0,Finished
2013,Malaysian Grand Prix,red_bull,18.0,Finished
2013,Malaysian Grand Prix,mercedes,15.0,Finished
2013,Malaysian Grand Prix,mercedes,12.0,Finished
2013,Malaysian Grand Prix,ferrari,10.0,Finished
2013,Malaysian Grand Prix,lotus_f1,8.0,Finished
2013,Malaysian Grand Prix,lotus_f1,6.0,Finished
2013,Malaysian Grand Prix,sauber,4.0,Finished
2013,Malaysian Grand Prix,mclaren,2.0,Finished
2013,Malaysian Grand Prix,toro_rosso,1.0,Finished
2013,Malaysian Grand Prix,williams,0.0,Finished
2013,Malaysian Grand Prix,sauber,0.0,+1 Lap
2013,Malaysian Grand Prix,marussia,0.0,+1 Lap
2013,Malaysian Grand Prix,caterham,0.0,+1 Lap
2013,Malaysian Grand Prix,caterham,0.0,+1 Lap
2013,Malaysian Grand Prix,marussia,0.0,+2 Laps
2013,Malaysian Grand Prix,mclaren,0.0,Withdrew
2013,Malaysian Grand Prix,toro_rosso,0.0,Retired
2013,Malaysian Grand Prix,williams,0.0,Retired
2013,Malaysian Grand Prix,force_india,0.0,Wheel nut
2013,Malaysian Grand Prix,force_india,0.0,Wheel nut
2013,Malaysian Grand Prix,ferrari,0.0,Collision
2013,Chinese Grand Prix,ferrari,25.0,Finished
2013,Chinese Grand Prix,lotus_f1,18.0,Finished
2013,Chinese Grand Prix,mercedes,15.0,Finished
2013,Chinese Grand Prix,red_bull,12.0,Finished
2013,Chinese Grand Prix,mclaren,10.0,Finished
2013,Chinese Grand Prix,ferrari,8.0,Finished
2013,Chinese Grand Prix,toro_rosso,6.0,Finished
2013,Chinese Grand Prix,force_india,4.0,Finished
2013,Chinese Grand Prix,lotus_f1,2.0,Finished
2013,Chinese Grand Prix,sauber,1.0,Finished
2013,Chinese Grand Prix,mclaren,0.0,Finished
2013,Chinese Grand Prix,toro_rosso,0.0,Finished
2013,Chinese Grand Prix,williams,0.0,Finished
2013,Chinese Grand Prix,williams,0.0,Finished
2013,Chinese Grand Prix,marussia,0.0,+1 Lap
2013,Chinese Grand Prix,caterham,0.0,+1 Lap
2013,Chinese Grand Prix,marussia,0.0,+1 Lap
2013,Chinese Grand Prix,caterham,0.0,+1 Lap
2013,Chinese Grand Prix,mercedes,0.0,Suspension
2013,Chinese Grand Prix,red_bull,0.0,Wheel
2013,Chinese Grand Prix,force_india,0.0,Collision
2013,Chinese Grand Prix,sauber,0.0,Collision
2013,Bahrain Grand Prix,red_bull,25.0,Finished
2013,Bahrain Grand Prix,lotus_f1,18.0,Finished
2013,Bahrain Grand Prix,lotus_f1,15.0,Finished
2013,Bahrain Grand Prix,force_india,12.0,Finished
2013,Bahrain Grand Prix,mercedes,10.0,Finished
2013,Bahrain Grand Prix,mclaren,8.0,Finished
2013,Bahrain Grand Prix,red_bull,6.0,Finished
2013,Bahrain Grand Prix,ferrari,4.0,Finished
2013,Bahrain Grand Prix,mercedes,2.0,Finished
2013,Bahrain Grand Prix,mclaren,1.0,Finished
2013,Bahrain Grand Prix,williams,0.0,Finished
2013,Bahrain Grand Prix,sauber,0.0,Finished
2013,Bahrain Grand Prix,force_india,0.0,Finished
2013,Bahrain Grand Prix,williams,0.0,Finished
2013,Bahrain Grand Prix,ferrari,0.0,Finished
2013,Bahrain Grand Prix,toro_rosso,0.0,+1 Lap
2013,Bahrain Grand Prix,caterham,0.0,+1 Lap
2013,Bahrain Grand Prix,sauber,0.0,+1 Lap
2013,Bahrain Grand Prix,marussia,0.0,+1 Lap
2013,Bahrain Grand Prix,marussia,0.0,+1 Lap
2013,Bahrain Grand Prix,caterham,0.0,+2 Laps
2013,Bahrain Grand Prix,toro_rosso,0.0,Puncture
2013,Spanish Grand Prix,ferrari,25.0,Finished
2013,Spanish Grand Prix,lotus_f1,18.0,Finished
2013,Spanish Grand Prix,ferrari,15.0,Finished
2013,Spanish Grand Prix,red_bull,12.0,Finished
2013,Spanish Grand Prix,red_bull,10.0,Finished
2013,Spanish Grand Prix,mercedes,8.0,Finished
2013,Spanish Grand Prix,force_india,6.0,Finished
2013,Spanish Grand Prix,mclaren,4.0,Finished
2013,Spanish Grand Prix,mclaren,2.0,Finished
2013,Spanish Grand Prix,toro_rosso,1.0,+1 Lap
2013,Spanish Grand Prix,sauber,0.0,+1 Lap
2013,Spanish Grand Prix,mercedes,0.0,+1 Lap
2013,Spanish Grand Prix,force_india,0.0,+1 Lap
2013,Spanish Grand Prix,williams,0.0,+1 Lap
2013,Spanish Grand Prix,sauber,0.0,+1 Lap
2013,Spanish Grand Prix,williams,0.0,+1 Lap
2013,Spanish Grand Prix,caterham,0.0,+1 Lap
2013,Spanish Grand Prix,marussia,0.0,+2 Laps
2013,Spanish Grand Prix,marussia,0.0,+2 Laps
2013,Spanish Grand Prix,toro_rosso,0.0,Accident
2013,Spanish Grand Prix,caterham,0.0,Wheel
2013,Spanish Grand Prix,lotus_f1,0.0,Suspension
2013,Monaco Grand Prix,mercedes,25.0,Finished
2013,Monaco Grand Prix,red_bull,18.0,Finished
2013,Monaco Grand Prix,red_bull,15.0,Finished
2013,Monaco Grand Prix,mercedes,12.0,Finished
2013,Monaco Grand Prix,force_india,10.0,Finished
2013,Monaco Grand Prix,mclaren,8.0,Finished
2013,Monaco Grand Prix,ferrari,6.0,Finished
2013,Monaco Grand Prix,toro_rosso,4.0,Finished
2013,Monaco Grand Prix,force_india,2.0,Finished
2013,Monaco Grand Prix,lotus_f1,1.0,Finished
2013,Monaco Grand Prix,sauber,0.0,Finished
2013,Monaco Grand Prix,williams,0.0,Finished
2013,Monaco Grand Prix,sauber,0.0,Finished
2013,Monaco Grand Prix,marussia,0.0,Finished
2013,Monaco Grand Prix,caterham,0.0,Finished
2013,Monaco Grand Prix,mclaren,0.0,Suspension
2013,Monaco Grand Prix,lotus_f1,0.0,Collision
2013,Monaco Grand Prix,toro_rosso,0.0,Collision
2013,Monaco Grand Prix,marussia,0.0,Brakes
2013,Monaco Grand Prix,williams,0.0,Collision
2013,Monaco Grand Prix,ferrari,0.0,Accident
2013,Monaco Grand Prix,caterham,0.0,Gearbox
2013,Canadian Grand Prix,red_bull,25.0,Finished
2013,Canadian Grand Prix,ferrari,18.0,Finished
2013,Canadian Grand Prix,mercedes,15.0,Finished
2013,Canadian Grand Prix,red_bull,12.0,Finished
2013,Canadian Grand Prix,mercedes,10.0,Finished
2013,Canadian Grand Prix,toro_rosso,8.0,+1 Lap
2013,Canadian Grand Prix,force_india,6.0,+1 Lap
2013,Canadian Grand Prix,ferrari,4.0,+1 Lap
2013,Canadian Grand Prix,lotus_f1,2.0,+1 Lap
2013,Canadian Grand Prix,force_india,1.0,+1 Lap
2013,Canadian Grand Prix,mclaren,0.0,+1 Lap
2013,Canadian Grand Prix,mclaren,0.0,+1 Lap
2013,Canadian Grand Prix,lotus_f1,0.0,+1 Lap
2013,Canadian Grand Prix,williams,0.0,+1 Lap
2013,Canadian Grand Prix,toro_rosso,0.0,+2 Laps
2013,Canadian Grand Prix,williams,0.0,+2 Laps
2013,Canadian Grand Prix,marussia,0.0,+2 Laps
2013,Canadian Grand Prix,caterham,0.0,+3 Laps
2013,Canadian Grand Prix,marussia,0.0,+3 Laps
2013,Canadian Grand Prix,sauber,0.0,Accident
2013,Canadian Grand Prix,sauber,0.0,Collision
2013,Canadian Grand Prix,caterham,0.0,Collision
2013,British Grand Prix,mercedes,25.0,Finished
2013,British Grand Prix,red_bull,18.0,Finished
2013,British Grand Prix,ferrari,15.0,Finished
2013,British Grand Prix,mercedes,12.0,Finished
2013,British Grand Prix,lotus_f1,10.0,Finished
2013,British Grand Prix,ferrari,8.0,Finished
2013,British Grand Prix,force_india,6.0,Finished
2013,British Grand Prix,toro_rosso,4.0,Finished
2013,British Grand Prix,force_india,2.0,Finished
2013,British Grand Prix,sauber,1.0,Finished
2013,British Grand Prix,williams,0.0,Finished
2013,British Grand Prix,williams,0.0,Finished
2013,British Grand Prix,mclaren,0.0,Finished
2013,British Grand Prix,sauber,0.0,Finished
2013,British Grand Prix,caterham,0.0,Finished
2013,British Grand Prix,marussia,0.0,Finished
2013,British Grand Prix,marussia,0.0,Finished
2013,British Grand Prix,caterham,0.0,Finished
2013,British Grand Prix,lotus_f1,0.0,Retired
2013,British Grand Prix,mclaren,0.0,Wheel
2013,British Grand Prix,red_bull,0.0,Gearbox
2013,British Grand Prix,toro_rosso,0.0,Tyre
2013,German Grand Prix,red_bull,25.0,Finished
2013,German Grand Prix,lotus_f1,18.0,Finished
2013,German Grand Prix,lotus_f1,15.0,Finished
2013,German Grand Prix,ferrari,12.0,Finished
2013,German Grand Prix,mercedes,10.0,Finished
2013,German Grand Prix,mclaren,8.0,Finished
2013,German Grand Prix,red_bull,6.0,Finished
2013,German Grand Prix,mclaren,4.0,Finished
2013,German Grand Prix,mercedes,2.0,Finished
2013,German Grand Prix,sauber,1.0,Finished
2013,German Grand Prix,force_india,0.0,Finished
2013,German Grand Prix,toro_rosso,0.0,Finished
2013,German Grand Prix,force_india,0.0,Finished
2013,German Grand Prix,sauber,0.0,Finished
2013,German Grand Prix,williams,0.0,Finished
2013,German Grand Prix,williams,0.0,+1 Lap
2013,German Grand Prix,caterham,0.0,+1 Lap
2013,German Grand Prix,caterham,0.0,+1 Lap
2013,German Grand Prix,marussia,0.0,+1 Lap
2013,German Grand Prix,toro_rosso,0.0,Hydraulics
2013,German Grand Prix,marussia,0.0,Engine
2013,German Grand Prix,ferrari,0.0,Spun off
2013,Hungarian Grand Prix,mercedes,25.0,Finished
2013,Hungarian Grand Prix,lotus_f1,18.0,Finished
2013,Hungarian Grand Prix,red_bull,15.0,Finished
2013,Hungarian Grand Prix,red_bull,12.0,Finished
2013,Hungarian Grand Prix,ferrari,10.0,Finished
2013,Hungarian Grand Prix,lotus_f1,8.0,Finished
2013,Hungarian Grand Prix,mclaren,6.0,Finished
2013,Hungarian Grand Prix,ferrari,4.0,Finished
2013,Hungarian Grand Prix,mclaren,2.0,+1 Lap
2013,Hungarian Grand Prix,williams,1.0,+1 Lap
2013,Hungarian Grand Prix,sauber,0.0,+1 Lap
2013,Hungarian Grand Prix,toro_rosso,0.0,+1 Lap
2013,Hungarian Grand Prix,toro_rosso,0.0,+1 Lap
2013,Hungarian Grand Prix,caterham,0.0,+2 Laps
2013,Hungarian Grand Prix,caterham,0.0,+2 Laps
2013,Hungarian Grand Prix,marussia,0.0,+3 Laps
2013,Hungarian Grand Prix,marussia,0.0,+3 Laps
2013,Hungarian Grand Prix,force_india,0.0,Hydraulics
2013,Hungarian Grand Prix,mercedes,0.0,Engine
2013,Hungarian Grand Prix,williams,0.0,Hydraulics
2013,Hungarian Grand Prix,sauber,0.0,Transmission
2013,Hungarian Grand Prix,force_india,0.0,Hydraulics
2013,Belgian Grand Prix,red_bull,25.0,Finished
2013,Belgian Grand Prix,ferrari,18.0,Finished
2013,Belgian Grand Prix,mercedes,15.0,Finished
2013,Belgian Grand Prix,mercedes,12.0,Finished
2013,Belgian Grand Prix,red_bull,10.0,Finished
2013,Belgian Grand Prix,mclaren,8.0,Finished
2013,Belgian Grand Prix,ferrari,6.0,Finished
2013,Belgian Grand Prix,lotus_f1,4.0,Finished
2013,Belgian Grand Prix,force_india,2.0,Finished
2013,Belgian Grand Prix,toro_rosso,1.0,Finished
2013,Belgian Grand Prix,mclaren,0.0,Finished
2013,Belgian Grand Prix,toro_rosso,0.0,Finished
2013,Belgian Grand Prix,sauber,0.0,Finished
2013,Belgian Grand Prix,sauber,0.0,Finished
2013,Belgian Grand Prix,williams,0.0,Finished
2013,Belgian Grand Prix,caterham,0.0,+1 Lap
2013,Belgian Grand Prix,williams,0.0,+1 Lap
2013,Belgian Grand Prix,marussia,0.0,+1 Lap
2013,Belgian Grand Prix,marussia,0.0,+2 Laps
2013,Belgian Grand Prix,force_india,0.0,Collision
2013,Belgian Grand Prix,lotus_f1,0.0,Brakes
2013,Belgian Grand Prix,caterham,0.0,Oil leak
2013,Italian Grand Prix,red_bull,25.0,Finished
2013,Italian Grand Prix,ferrari,18.0,Finished
2013,Italian Grand Prix,red_bull,15.0,Finished
2013,Italian Grand Prix,ferrari,12.0,Finished
2013,Italian Grand Prix,sauber,10.0,Finished
2013,Italian Grand Prix,mercedes,8.0,Finished
2013,Italian Grand Prix,toro_rosso,6.0,Finished
2013,Italian Grand Prix,lotus_f1,4.0,Finished
2013,Italian Grand Prix,mercedes,2.0,Finished
2013,Italian Grand Prix,mclaren,1.0,Finished
2013,Italian Grand Prix,lotus_f1,0.0,Finished
2013,Italian Grand Prix,mclaren,0.0,Finished
2013,Italian Grand Prix,sauber,0.0,Finished
2013,Italian Grand Prix,williams,0.0,Finished
2013,Italian Grand Prix,williams,0.0,Finished
2013,Italian Grand Prix,force_india,0.0,+1 Lap
2013,Italian Grand Prix,caterham,0.0,+1 Lap
2013,Italian Grand Prix,caterham,0.0,+1 Lap
2013,Italian Grand Prix,marussia,0.0,+1 Lap
2013,Italian Grand Prix,marussia,0.0,+1 Lap
2013,Italian Grand Prix,toro_rosso,0.0,Transmission
2013,Italian Grand Prix,force_india,0.0,Accident
2013,Singapore Grand Prix,red_bull,25.0,Finished
2013,Singapore Grand Prix,ferrari,18.0,Finished
2013,Singapore Grand Prix,lotus_f1,15.0,Finished
2013,Singapore Grand Prix,mercedes,12.0,Finished
2013,Singapore Grand Prix,mercedes,10.0,Finished
2013,Singapore Grand Prix,ferrari,8.0,Finished
2013,Singapore Grand Prix,mclaren,6.0,Finished
2013,Singapore Grand Prix,mclaren,4.0,Finished
2013,Singapore Grand Prix,sauber,2.0,Finished
2013,Singapore Grand Prix,force_india,1.0,Finished
2013,Singapore Grand Prix,williams,0.0,Finished
2013,Singapore Grand Prix,sauber,0.0,Finished
2013,Singapore Grand Prix,williams,0.0,Finished
2013,Singapore Grand Prix,toro_rosso,0.0,Finished
2013,Singapore Grand Prix,red_bull,0.0,Water pressure
2013,Singapore Grand Prix,caterham,0.0,+1 Lap
2013,Singapore Grand Prix,marussia,0.0,+1 Lap
2013,Singapore Grand Prix,marussia,0.0,+1 Lap
2013,Singapore Grand Prix,caterham,0.0,+1 Lap
2013,Singapore Grand Prix,force_india,0.0,Accident
2013,Singapore Grand Prix,lotus_f1,0.0,Pneumatics
2013,Singapore Grand Prix,toro_rosso,0.0,Accident
2013,Korean Grand Prix,red_bull,25.0,Finished
2013,Korean Grand Prix,lotus_f1,18.0,Finished
2013,Korean Grand Prix,lotus_f1,15.0,Finished
2013,Korean Grand Prix,sauber,12.0,Finished
2013,Korean Grand Prix,mercedes,10.0,Finished
2013,Korean Grand Prix,ferrari,8.0,Finished
2013,Korean Grand Prix,mercedes,6.0,Finished
2013,Korean Grand Prix,mclaren,4.0,Finished
2013,Korean Grand Prix,ferrari,2.0,Finished
2013,Korean Grand Prix,mclaren,1.0,Finished
2013,Korean Grand Prix,sauber,0.0,Finished
2013,Korean Grand Prix,williams,0.0,Finished
2013,Korean Grand Prix,williams,0.0,Finished
2013,Korean Grand Prix,caterham,0.0,Finished
2013,Korean Grand Prix,caterham,0.0,Finished
2013,Korean Grand Prix,marussia,0.0,Finished
2013,Korean Grand Prix,marussia,0.0,Finished
2013,Korean Grand Prix,toro_rosso,0.0,+2 Laps
2013,Korean Grand Prix,toro_rosso,0.0,+3 Laps
2013,Korean Grand Prix,force_india,0.0,Collision
2013,Korean Grand Prix,red_bull,0.0,Collision
2013,Korean Grand Prix,force_india,0.0,Spun off
2013,Japanese Grand Prix,red_bull,25.0,Finished
2013,Japanese Grand Prix,red_bull,18.0,Finished
2013,Japanese Grand Prix,lotus_f1,15.0,Finished
2013,Japanese Grand Prix,ferrari,12.0,Finished
2013,Japanese Grand Prix,lotus_f1,10.0,Finished
2013,Japanese Grand Prix,sauber,8.0,Finished
2013,Japanese Grand Prix,sauber,6.0,Finished
2013,Japanese Grand Prix,mercedes,4.0,Finished
2013,Japanese Grand Prix,mclaren,2.0,Finished
2013,Japanese Grand Prix,ferrari,1.0,Finished
2013,Japanese Grand Prix,force_india,0.0,Finished
2013,Japanese Grand Prix,toro_rosso,0.0,+1 Lap
2013,Japanese Grand Prix,toro_rosso,0.0,+1 Lap
2013,Japanese Grand Prix,force_india,0.0,+1 Lap
2013,Japanese Grand Prix,mclaren,0.0,+1 Lap
2013,Japanese Grand Prix,williams,0.0,+1 Lap
2013,Japanese Grand Prix,williams,0.0,+1 Lap
2013,Japanese Grand Prix,caterham,0.0,+1 Lap
2013,Japanese Grand Prix,marussia,0.0,+1 Lap
2013,Japanese Grand Prix,mercedes,0.0,Puncture
2013,Japanese Grand Prix,caterham,0.0,Accident
2013,Japanese Grand Prix,marussia,0.0,Accident
2013,Indian Grand Prix,red_bull,25.0,Finished
2013,Indian Grand Prix,mercedes,18.0,Finished
2013,Indian Grand Prix,lotus_f1,15.0,Finished
2013,Indian Grand Prix,ferrari,12.0,Finished
2013,Indian Grand Prix,mclaren,10.0,Finished
2013,Indian Grand Prix,mercedes,8.0,Finished
2013,Indian Grand Prix,lotus_f1,6.0,Finished
2013,Indian Grand Prix,force_india,4.0,Finished
2013,Indian Grand Prix,force_india,2.0,Finished
2013,Indian Grand Prix,toro_rosso,1.0,Finished
2013,Indian Grand Prix,ferrari,0.0,Finished
2013,Indian Grand Prix,williams,0.0,Finished
2013,Indian Grand Prix,toro_rosso,0.0,+1 Lap
2013,Indian Grand Prix,mclaren,0.0,+1 Lap
2013,Indian Grand Prix,sauber,0.0,+1 Lap
2013,Indian Grand Prix,williams,0.0,+1 Lap
2013,Indian Grand Prix,marussia,0.0,+2 Laps
2013,Indian Grand Prix,marussia,0.0,+2 Laps
2013,Indian Grand Prix,sauber,0.0,Mechanical
2013,Indian Grand Prix,red_bull,0.0,Alternator
2013,Indian Grand Prix,caterham,0.0,Hydraulics
2013,Indian Grand Prix,caterham,0.0,Collision
2013,Abu Dhabi Grand Prix,red_bull,25.0,Finished
2013,Abu Dhabi Grand Prix,red_bull,18.0,Finished
2013,Abu Dhabi Grand Prix,mercedes,15.0,Finished
2013,Abu Dhabi Grand Prix,lotus_f1,12.0,Finished
2013,Abu Dhabi Grand Prix,ferrari,10.0,Finished
2013,Abu Dhabi Grand Prix,force_india,8.0,Finished
2013,Abu Dhabi Grand Prix,mercedes,6.0,Finished
2013,Abu Dhabi Grand Prix,ferrari,4.0,Finished
2013,Abu Dhabi Grand Prix,mclaren,2.0,Finished
2013,Abu Dhabi Grand Prix,force_india,1.0,Finished
2013,Abu Dhabi Grand Prix,williams,0.0,Finished
2013,Abu Dhabi Grand Prix,mclaren,0.0,Finished
2013,Abu Dhabi Grand Prix,sauber,0.0,Finished
2013,Abu Dhabi Grand Prix,sauber,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,williams,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,toro_rosso,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,toro_rosso,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,caterham,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,caterham,0.0,+1 Lap
2013,Abu Dhabi Grand Prix,marussia,0.0,+2 Laps
2013,Abu Dhabi Grand Prix,marussia,0.0,+2 Laps
2013,Abu Dhabi Grand Prix,lotus_f1,0.0,Accident
2013,United States Grand Prix,red_bull,25.0,Finished
2013,United States Grand Prix,lotus_f1,18.0,Finished
2013,United States Grand Prix,red_bull,15.0,Finished
2013,United States Grand Prix,mercedes,12.0,Finished
2013,United States Grand Prix,ferrari,10.0,Finished
2013,United States Grand Prix,sauber,8.0,Finished
2013,United States Grand Prix,mclaren,6.0,Finished
2013,United States Grand Prix,williams,4.0,Finished
2013,United States Grand Prix,mercedes,2.0,Finished
2013,United States Grand Prix,mclaren,1.0,Finished
2013,United States Grand Prix,toro_rosso,0.0,Finished
2013,United States Grand Prix,toro_rosso,0.0,Finished
2013,United States Grand Prix,ferrari,0.0,Finished
2013,United States Grand Prix,sauber,0.0,Finished
2013,United States Grand Prix,lotus_f1,0.0,Finished
2013,United States Grand Prix,force_india,0.0,Finished
2013,United States Grand Prix,williams,0.0,+1 Lap
2013,United States Grand Prix,marussia,0.0,+1 Lap
2013,United States Grand Prix,caterham,0.0,+1 Lap
2013,United States Grand Prix,caterham,0.0,+1 Lap
2013,United States Grand Prix,marussia,0.0,+2 Laps
2013,United States Grand Prix,force_india,0.0,Accident
2013,Brazilian Grand Prix,red_bull,25.0,Finished
2013,Brazilian Grand Prix,red_bull,18.0,Finished
2013,Brazilian Grand Prix,ferrari,15.0,Finished
2013,Brazilian Grand Prix,mclaren,12.0,Finished
2013,Brazilian Grand Prix,mercedes,10.0,Finished
2013,Brazilian Grand Prix,mclaren,8.0,Finished
2013,Brazilian Grand Prix,ferrari,6.0,Finished
2013,Brazilian Grand Prix,sauber,4.0,Finished
2013,Brazilian Grand Prix,mercedes,2.0,Finished
2013,Brazilian Grand Prix,toro_rosso,1.0,+1 Lap
2013,Brazilian Grand Prix,force_india,0.0,+1 Lap
2013,Brazilian Grand Prix,sauber,0.0,+1 Lap
2013,Brazilian Grand Prix,force_india,0.0,+1 Lap
2013,Brazilian Grand Prix,lotus_f1,0.0,+1 Lap
2013,Brazilian Grand Prix,toro_rosso,0.0,+1 Lap
2013,Brazilian Grand Prix,williams,0.0,+1 Lap
2013,Brazilian Grand Prix,marussia,0.0,+2 Laps
2013,Brazilian Grand Prix,caterham,0.0,+2 Laps
2013,Brazilian Grand Prix,marussia,0.0,+2 Laps
2013,Brazilian Grand Prix,caterham,0.0,Mechanical
2013,Brazilian Grand Prix,williams,0.0,Accident
2013,Brazilian Grand Prix,lotus_f1,0.0,Engine
2014,Australian Grand Prix,mercedes,25.0,Finished
2014,Australian Grand Prix,mclaren,18.0,Finished
2014,Australian Grand Prix,mclaren,15.0,Finished
2014,Australian Grand Prix,ferrari,12.0,Finished
2014,Australian Grand Prix,williams,10.0,Finished
2014,Australian Grand Prix,force_india,8.0,Finished
2014,Australian Grand Prix,ferrari,6.0,Finished
2014,Australian Grand Prix,toro_rosso,4.0,Finished
2014,Australian Grand Prix,toro_rosso,2.0,Finished
2014,Australian Grand Prix,force_india,1.0,Finished
2014,Australian Grand Prix,sauber,0.0,+1 Lap
2014,Australian Grand Prix,sauber,0.0,+1 Lap
2014,Australian Grand Prix,marussia,0.0,+2 Laps
2014,Australian Grand Prix,marussia,0.0,+8 Laps
2014,Australian Grand Prix,lotus_f1,0.0,ERS
2014,Australian Grand Prix,lotus_f1,0.0,ERS
2014,Australian Grand Prix,caterham,0.0,Oil pressure
2014,Australian Grand Prix,red_bull,0.0,Engine
2014,Australian Grand Prix,mercedes,0.0,Engine
2014,Australian Grand Prix,williams,0.0,Collision
2014,Australian Grand Prix,caterham,0.0,Collision
2014,Australian Grand Prix,red_bull,0.0,Disqualified
2014,Malaysian Grand Prix,mercedes,25.0,Finished
2014,Malaysian Grand Prix,mercedes,18.0,Finished
2014,Malaysian Grand Prix,red_bull,15.0,Finished
2014,Malaysian Grand Prix,ferrari,12.0,Finished
2014,Malaysian Grand Prix,force_india,10.0,Finished
2014,Malaysian Grand Prix,mclaren,8.0,Finished
2014,Malaysian Grand Prix,williams,6.0,Finished
2014,Malaysian Grand Prix,williams,4.0,Finished
2014,Malaysian Grand Prix,mclaren,2.0,+1 Lap
2014,Malaysian Grand Prix,toro_rosso,1.0,+1 Lap
2014,Malaysian Grand Prix,lotus_f1,0.0,+1 Lap
2014,Malaysian Grand Prix,ferrari,0.0,+1 Lap
2014,Malaysian Grand Prix,caterham,0.0,+1 Lap
2014,Malaysian Grand Prix,caterham,0.0,+2 Laps
